caso_id,caso,departamento,tipo,n_meses,n_apariciones,es_socioambiental,menciona_mineria
2619,"La Municipalidad de Uchumayo y la Municipalidad de Tiabaya reclaman como parte de su jurisdicción los terrenos que ocupa el Asentamiento Humano “Virgen de las Peñas”. Igualmente, ambas municipalidades reclaman la potestad de realizar obras en la zona (agua, desagüe, reservorio de agua, etc.). El 13 de enero, SEDAPAR intentó iniciar el empalme de tuberías para la obra de agua potable “Instalación de Redes del Sistema de Agua Potable y Alcantarillado del Asentamiento Humano Virgen de las Peñas” de la Municipalidad de Tiabaya en la zona “Virgen de las Peñas”. Por la oposición de pobladores y la exhortación de la Fiscal de Prevención del Delito de detener los trabajos, se detuvo la obra. El 18 de enero, el alcalde municipal de Tiabaya inauguró trabajos de empalme de tuberías de agua potable, generando nuevamente el rechazo por parte de autoridades del distrito de Uchumayo",,Demarcación territorial,1,1,0,0
2620,El presidente de la Asociación de Productores Agropecuarios del Valle de Patahansa refirió que el 30 de diciembre de 2012 se realizó una asamblea en la comunidad de Quehuar con la participación de diversas comunidades del distrito de Sicuani que se consideran afectados por el proyecto. Esta reunión tuvo como finalidad realizar un balance de los problemas y/o beneficios que conllevaría el proyecto. Señaló también que se hicieron presentes a dicha reunión 3 policías que intentaron suspender la reunión,,Socioambiental. NO HAY DIÁLOGO El presidente de la Asociación de Productores Agropecuarios del Valle de Patahansa refirió que el 30 de diciembre de 2012 se real,1,1,1,0
2621,Cultivadores reclaman a ENACO incremento del precio de la arroba de la hoja de coca,,Cultivos ilegales de coca,7,7,0,0
981,"El 15 de enero se realizó la sesión ordinaria del pleno de la Mesa de Diálogo para el Reasentamiento del Pueblo de Morococha (MDPRPM). Allí la Comisión Técnica Evaluadora (CTE) informó el resultado del proceso de evaluación a los nuevos beneficiarios para las casa excedentes en Carhuacoto, que alcanzó a un número de 28, de 289 solicitudes recibidas",Ica,Socioambiental. HAY DIÁLOGO El 15 de enero se realizó la sesión ordinaria del pleno de la Mesa de Diálogo para el Reasentamiento del Pueblo de Morococha (MDPRPM,1,1,1,1
982,"El 12 de enero en el distrito de Zepita, provincia de Chucuito-Juli, se realizó el II Parlamento Aymara, convocado por el Frente de Defensa de los Recursos Naturales de la Zona Sur, en donde se tuvo la participación de dos congresistas así como de un representante del Vice ministerio de Interculturalidad y autoridades de la República de Bolivia. Entre los temas tratados estuvieron la creación de la universidad aymara, las necesidades que aquejan a las familias aymaras y sobre las denuncias que afrontan los dirigentes que participaron en el “aymarazo” en el 2011. Aún no se ha definido la fecha del III encuentro pero se acordó que realizará en el distrito de Pizacoma en la misma provincia",Ica,"Socioambiental. HAY DIÁLOGO El 12 de enero en el distrito de Zepita, provincia de Chucuito-Juli, se realizó el II Parlamento Aymara, convocado por el Frente de ",1,1,1,0
173,"Los pescadores de boliche y arrastre, iniciaron una media de fuerza exigiendo a la empresa BPZ Exploración y Producción el pago de los siete días que habrían dejado de laborar, luego del derrame de petróleo crudo en el mar ocurrido el 07 de enero de 2014",Tumbes,Socioambiental,37,37,1,1
174,"Comerciantes informales manifiestan su desacuerdo con la Ordenanza Municipal N° 004-2011-MPT-SG, que regula el comercio ambulatorio en la ciudad, estableciendo principalmente que este será permitido solamente durante días festivos en zonas determinadas de la ciudad",Tumbes,Asuntos de gobierno local,21,21,0,0
2753,"(Comunidad Campesina de Buenos Aires y Yacucancha, distrito Ticapampa, provincia Recuay) Los Pobladores de los Centros Poblados de Yacucancha y Buenos Aires señalan que la empresa minera ha incumplido en reiteradas oportunidades los acuerdos firmados que constan en los libros de actas de las dos comunidades en las que la empresa se compromete a la implementación de proyectos orientados a fortalecer el desarrollo social. Consideran que habiendo trabajadores de la Planta de Concentración que son pobladores del lugar, demandan mayores beneficios laborales por parte de la empresa. Conflicto socioambiental No se registran nuevos acontecimientos. Reporte Mensual de Conflictos Sociales N° 119, enero 2014 ADJUNTÍA PARA LA PREVENCIÓN DE CONFLICTOS SOCIALES Y LA GOBERNABILIDAD - DEFENSORÍA DEL PUEBLO 90",Áncash,,2,2,0,1
539,"Los caseríos ubicados dentro del área de influencia del Proyecto de Exploración Conflicto socioambiental No se registran nuevos acontecimientos. Reporte Mensual de Conflictos Sociales N° 119, enero 2014 ADJUNTÍA PARA LA PREVENCIÓN DE CONFLICTOS SOCIALES Y LA GOBERNABILIDAD - DEFENSORÍA DEL PUEBLO 91 (Distrito de San Ignacio, provincia de San Ignacio) Minera Las Huaquillas rechazan presencia de la Empresa Minera Huaquillas S.A.C., y exigen su retiro definitivo de la zona debido al temor a la contaminación",Cajamarca,,1,1,0,1
654,"(Provincia de Chumbivilcas, distritos de Llusco y Quiñota,) Pobladores del distrito de Llusco demandan el retiro de la empresa minera Anabi S.A.C. por incumplimiento de compromisos asumidos y por posibles afectaciones ambientales. Conflicto socioambiental No se registran nuevos acontecimientos",Cusco,,8,8,1,1
1076,"(Comunidad Campesina San José de Apata, distrito de Apata, provincia de Jauja) Autoridades y comuneros del Distrito de Apata y la Comunidad Campesina de Nueva Esperanza se oponen a las actividades que pretenden desarrollar las empresas mineras Upkar Mining S.A. y Paraíso Perdido S.R.L., por temor a la presunta contaminación al ambiente, la afectación a sus actividades tradicionales y a la salud de las personas. Conflicto socioambiental No se registran nuevos acontecimientos. Reporte Mensual de Conflictos Sociales N° 119, enero 2014 ADJUNTÍA PARA LA PREVENCIÓN DE CONFLICTOS SOCIALES Y LA GOBERNABILIDAD - DEFENSORÍA DEL PUEBLO 92",Junín,,6,6,1,1
1724,"/ Tacna (Distrito de Carumas, provincia de Mariscal Nieto) (Distritos de Candarave, provincia de Candarave) Conflicto por demarcación territorial Conflicto por diferencias limítrofes entre las regiones de Tacna y Moquegua (centro poblado de Huaytire) debido a supuestos problemas por demarcación territorial, avivados por los beneficios económicos generados por la presencia de recursos mineros. Conflicto por demarcación territorial No se registran nuevos acontecimientos",Moquegua,,2,2,0,1
2622,"Comunidad Andrés Avelino Cáceres de Cuncashca exige a Minera Barrick Misquichilca S.A. que los compense por el cierre del camino tradicional que conducía a sus localidades. De otro lado, exigen que dicha empresa cumpla con compromisos asumidos. El 17 de febrero se reunieron los integrantes de la Mesa de Trabajo de la comunidad campesina Andrés Avelino Cáceres de Cuncashca y la empresa minera Barrick Misquichilca donde se suscribió el acta de cierre de la mesa de trabajo. Esta reunión contó con la participación de representantes de la comunidad de Cuncashca, empresa minera y Ministerio de Energía y Minas. En el acta de cierre se hace referencia a algunos acuerdos pendientes y plazos para su ejecución. Así mismo, se conformó un Comité de Seguimiento y Ejecución de Acuerdos para garantizar su cumplimiento",,Socioambiental,1,1,1,1
2623,"Organizaciones sociales de la Provincia de Andahuaylas se oponen al desarrollo de la actividad minera en la zona pues afectaría a las actividades agropecuarias que tradicionalmente han desarrollado. Central de la ANA el informe sobre el Estudio de las Cabeceras de Cuenca para declarar en emergencia las cabeceras de cuenca y microcuencas, ojos de agua y bofedales. Este documento ha sido remitido el 20 de enero para la evaluación definitiva por esta instancia, en vista que se ha concluido con el levantamiento de observaciones. Esta información también se puso de conocimiento de los dirigentes del JUDRA. Por otro lado, el 21 de enero se reunieron los integrantes del Grupo Impulsor donde evaluaron el trabajo que se está realizando",,Socioambiental,1,1,1,1
2624,Pobladores ocupan terrenos de propiedad del Proyecto Especial de Irrigación Majes Siguas II. El tema está en litigio. En el mes de febrero se registró un enfrentamiento con el saldo de dos personas fallecidas,,Otros,11,11,0,0
983,"Pobladores de los distritos de Sexi, Llama, Querocoto, Querocotillo y Huambos demandan la suspensión inmediata de las actividades de la compañía minera Troy S.A.C. así como, la nulidad de sus concesiones mineras y la intervención de la Dirección Regional de Energía y Minas por el incumplimiento de compromisos y la afectación a la intangibilidad de zonas arqueológicas, entre otros",Ica,Socioambiental,57,57,1,1
147,"Representantes de la Comunidad Campesina de Cajamarquilla se oponen a las actividades de exploración y explotación minera que estaría realizando la empresa minera Aurora del Norte S.A.C. señalaron que la actividad de esta empresa afectaría sus terrenos agrícolas, sus canales de agua y que habría ingresado a sus tierras sin informar sus actividades",,Socioambiental,101,101,1,1
158,"Las autoridades (Municipalidad Distrital de Tambogrande, Las Lomas) y agricultores de las Comunidades Campesinas de Santa Rosa y Anexos, en Suyo, y de la Comunidad Campesina de Sapillica, así como algunos agricultores de los distritos de Tambogrande, Paimas y Las Lomas, se oponen a la actividad minero ilegal e informal que se desarrolla en los distritos de Las Lomas, Tambogrande, Suyo, Paimas y Sapillica, ante la posible afectación negativa al ambiente, salud de las personas así como a las actividades agrícolas que se desarrollan en dichos distritos",Piura,Socioambiental,42,42,1,1
159,"Las Asociaciones de Maricultores y Pescadores de Artesanales de la Provincia de Sechura rechazan las actividades de la empresa Savia Perú S.A. de exploración y explotación de petróleo en el lote Z-2B y la ejecución del “Proyecto de Instalación y Operación de tres tubería submarinas entre la plataforma SP1A y ES1 hasta Punta Lagunas”, que se ubica en el Lote Z-6, argumentando la supuesta incompatibilidad con sus actividades de cultivo y extracción de productos hidrobiológicos",Ica,Socioambiental,44,44,1,1
160,"La Comunidad Campesina de San Lucas de Colán demanda la renegociación del contrato de derechos de servidumbre de locación y tránsito en el lote XIII-A, con la empresa Olympic Perú Inc., que dicha empresa asuma compromisos respecto a temas laborales, de medio ambiente y económicos relacionados específicamente con la Empresa Comunal y se incorpore a los trabajadores miembros de la C.C. San Lucas de Colán despedidos por la sub contratista South American Drilling S.A.C",Ica,Socioambiental,24,24,1,0
161,"Los pobladores del distrito de La Huaca demandan la intervención de autoridades competentes para atender la problemática ocasionada por la presunta contaminación ambiental (aire y suelo) generada por las actividades agrícolas de plantaciones de Caña de Azúcar para la obtención de Etanol, desarrolladas por la empresa Agrícola del Chira S. A., pues afectan de manera negativa la salud de los ciudadanos y ciudadanas de dicho distrito, así como las actividades industriales (empresas ladrilleras), a la propiedad privada y pública (daños a la infraestructura de viviendas y cementerio) y a las actividades agrícolas (plantaciones de banano orgánico)",Ica,Socioambiental,85,85,1,1
162,"La Comunidad Campesina San Martín de Sechura, los pobladores y autoridades de los Caseríos de Chutuque, Los Jardines Km. 960, Nuevo Pozo Oscuro y Mala vida, expresan su rechazo a las actividades de exploración y explotación de salmueras que realizaría la empresa Americas Potash Perú S.A. alegando que la empresa no cuenta con autorización de la comunal para realizar sus actividades extractivas; temor a la presunta contaminación que se pueda realizar a la laguna 2012-ANA-AAA-V aún está por resolverse, debido a que quien tendría que emitir la resolución correspondiente sería el Tribunal Nacional de Resolución de Controversias Hídricas, que según la Resolución Jefatural N° 015-2014-ANA publicada el 25 de enero de 2014 entraría en funciones a partir del 24 de febrero de 2014. Con fecha 4 de febrero de 2014, el Secretario General de la Autoridad del Agua remitió a la Defensoría del Pueblo el Oficio N° 075-2014-ANA- SG/OAJ, mediante el cual se informó que la recomendación efectuada por la Adjuntía de Medio Ambiente, Servicios Públicos y Pueblos Indígenas mediante el Oficio Nº 263-2013-DP- AMASPPI, ha sido recogida por la ANA y se ha dispuesto su implementación inmediata, así como las acciones correctivas correspondientes para el cumplimiento de los plazos legales",San Martín,Socioambiental,97,97,1,1
